age,female,education_num,hours_per_week,government,self_employed,white_collar,blue_collar,service,capital_gain,capital_loss,married,income
48,0,9,46,0,0,0,1,0,0,0,0,0
42,1,9,40,0,0,0,1,0,0,0,0,0
35,0,13,40,0,0,1,0,0,0,0,1,1
20,1,10,35,1,0,1,0,0,0,0,0,0
33,0,13,55,0,0,1,0,0,15024,0,1,1
25,0,10,80,0,0,0,1,0,0,0,1,0
29,0,13,40,1,0,1,0,0,0,0,1,1
47,0,10,40,0,0,0,1,0,0,0,0,0
28,1,13,55,0,0,1,0,0,0,0,0,0
20,1,10,20,0,0,0,0,0,0,0,0,0
30,1,13,40,1,0,1,0,0,0,0,0,0
48,1,12,40,0,1,1,0,0,0,0,0,0
22,0,10,20,0,0,0,0,1,0,0,0,0
57,0,6,35,1,0,1,0,0,0,0,0,0
24,0,12,70,0,1,0,0,0,0,0,0,0
32,0,4,35,0,0,0,1,0,0,0,0,0
67,1,4,15,1,0,0,0,1,1086,0,0,0
22,0,10,40,0,0,0,1,0,0,0,0,0
20,0,9,40,0,0,0,1,0,0,0,0,0
29,0,3,42,0,0,0,1,0,0,0,0,0
37,0,9,40,0,0,0,1,0,0,0,1,1
20,1,10,40,0,0,0,0,0,0,0,0,0
30,1,13,40,0,0,1,0,0,0,0,0,0
32,1,13,40,1,0,1,0,0,0,0,0,0
23,0,10,40,0,0,0,0,0,0,0,0,0
31,1,13,40,0,0,1,0,0,0,0,0,0
39,0,9,60,0,1,1,0,0,0,0,1,1
48,1,9,50,0,0,0,0,0,0,0,0,0
38,1,11,40,0,0,1,0,0,0,0,0,0
25,1,11,35,0,0,1,0,0,0,0,0,0
22,1,9,24,0,0,0,0,1,0,0,0,0
17,1,6,15,0,0,0,0,0,0,0,0,0
44,0,13,52,0,0,0,1,0,0,0,1,1
28,0,13,50,0,0,1,0,0,0,0,0,1
18,0,9,30,0,0,0,1,0,0,0,0,0
37,0,6,40,0,0,0,1,0,0,0,0,0
26,0,9,35,0,0,0,1,0,0,0,0,0
43,1,10,28,0,0,0,0,1,0,0,0,0
23,0,10,40,0,1,0,1,0,0,1504,0,0
43,0,9,50,0,0,1,0,0,0,0,1,0
45,0,9,50,0,0,0,0,0,15024,0,1,1
34,0,9,35,0,0,0,1,0,0,0,0,0
42,0,13,50,0,0,1,0,0,0,0,1,1
22,0,10,44,0,0,0,0,0,0,0,0,0
38,1,9,40,0,0,0,0,1,0,0,0,0
35,0,9,40,0,0,0,1,0,0,0,1,0
39,1,9,50,0,0,1,0,0,0,0,0,0
44,0,10,40,0,0,0,0,0,0,0,1,0
45,0,13,45,1,0,1,0,0,0,0,1,1
25,1,10,40,0,0,0,0,0,0,0,0,0
54,1,14,38,1,0,1,0,0,0,1887,1,1
22,0,10,50,0,0,0,0,0,0,0,0,0
47,1,3,40,0,0,0,1,0,0,0,0,0
36,1,13,40,0,0,0,0,1,0,0,0,0
48,0,13,50,0,0,0,0,0,0,2415,1,1
66,0,9,20,0,1,0,1,0,0,0,0,0
58,0,3,48,0,0,0,1,0,0,0,1,0
25,0,9,40,0,0,0,1,0,0,0,0,0
30,1,9,40,0,0,0,1,0,99999,0,0,1
51,0,10,40,0,1,1,0,0,0,0,0,0
30,0,13,40,0,0,1,0,0,0,2559,0,1
20,0,10,30,0,0,0,0,1,0,0,0,0
57,0,13,50,0,1,0,0,0,0,0,1,1
23,1,10,20,1,0,0,1,0,0,0,0,0
33,0,9,35,0,1,0,1,0,0,0,0,0
47,0,10,37,0,0,1,0,0,0,0,1,1
54,1,9,40,0,0,1,0,0,0,0,0,0
75,0,6,40,0,0,0,1,0,0,0,1,0
36,0,10,50,0,1,1,0,0,0,0,1,1
51,1,9,40,0,0,1,0,0,3325,0,0,0
32,0,9,40,0,0,0,1,0,0,0,1,0
20,0,9,40,0,0,0,1,0,0,0,0,0
20,1,10,40,0,0,1,0,0,0,0,0,0
41,1,13,40,0,1,1,0,0,0,0,1,1
31,0,14,40,0,0,1,0,0,0,0,1,1
41,1,13,40,0,0,0,0,1,0,0,0,0
56,1,9,36,0,0,0,0,0,0,0,1,0
46,0,6,50,0,0,0,1,0,0,0,0,0
59,0,9,40,0,0,0,1,0,0,0,1,1
31,0,13,40,0,0,0,0,1,0,0,1,0
20,0,9,23,0,0,0,0,1,0,0,0,0
69,1,11,50,0,0,1,0,0,1848,0,0,0
35,0,13,50,0,0,1,0,0,0,1977,1,1
58,0,9,38,0,0,0,1,0,0,0,1,0
21,1,10,45,0,0,0,0,0,0,0,0,0
60,0,9,45,0,0,1,0,0,0,0,1,1
29,0,9,40,0,0,0,1,0,0,0,0,0
29,0,10,40,0,1,1,0,0,0,0,1,0
53,0,9,40,0,0,1,0,0,0,0,1,0
43,1,9,40,1,0,1,0,0,0,1848,1,1
55,1,14,40,1,0,1,0,0,0,0,1,1
29,0,10,45,0,0,0,1,0,0,2258,0,1
37,1,13,30,0,0,0,0,0,0,0,0,0
37,1,9,40,0,0,1,0,0,0,0,0,0
41,1,13,40,0,0,1,0,0,0,0,0,0
57,0,9,40,0,0,0,1,0,0,0,1,1
41,1,9,40,0,0,1,0,0,0,0,0,0
18,1,10,40,0,0,0,0,0,594,0,0,0
57,1,9,40,0,0,1,0,0,0,0,1,0
49,0,13,40,1,0,1,0,0,0,0,1,0
61,0,10,56,0,0,0,1,0,0,0,1,0
44,1,9,52,0,0,1,0,0,0,0,0,0
20,0,10,60,0,0,0,0,0,0,0,0,0
36,0,10,50,0,1,0,0,0,5178,0,1,1
29,0,12,72,1,0,0,0,1,0,0,1,1
51,1,7,40,1,0,0,1,0,0,0,0,0
19,1,9,32,0,0,0,0,1,0,0,0,0
53,1,6,40,0,0,0,0,1,0,0,0,0
43,0,9,60,0,0,1,0,0,0,0,1,1
42,0,9,40,0,0,0,1,0,2885,0,1,0
44,0,2,40,0,0,0,1,0,0,0,1,0
37,0,8,40,0,1,0,1,0,0,0,1,0
24,0,13,25,0,1,1,0,0,0,0,0,0
27,1,10,40,0,0,0,0,0,0,0,0,0
30,0,9,35,0,0,0,1,0,0,0,1,0
56,1,10,45,0,0,1,0,0,3325,0,0,0
58,1,10,40,0,0,0,0,1,0,0,0,0
20,1,9,40,0,0,0,1,0,0,0,0,0
36,0,10,50,0,0,1,0,0,0,0,1,1
26,0,13,40,0,0,1,0,0,0,0,0,0
42,0,9,60,0,0,0,1,0,0,0,1,0
24,0,10,45,0,0,0,1,0,0,0,0,0
26,0,9,56,0,0,0,1,0,0,0,0,0
19,1,10,25,1,0,1,0,0,0,0,0,0
21,1,9,33,0,0,0,0,1,0,0,0,0
43,1,16,40,1,0,1,0,0,0,0,1,1
20,0,10,40,0,0,0,1,0,0,0,0,0
47,1,9,40,0,0,0,0,1,0,0,0,0
62,0,14,40,1,0,1,0,0,7688,0,1,1
46,0,10,60,0,1,0,1,0,5013,0,1,0
54,0,13,40,1,0,1,0,0,0,1902,1,1
43,0,10,60,0,1,1,0,0,0,0,1,0
34,0,9,80,0,0,0,1,0,0,0,0,0
47,1,12,40,1,0,1,0,0,0,0,0,0
58,0,9,40,0,0,1,0,0,0,0,1,1
20,1,9,35,0,0,0,0,1,0,0,0,0
26,0,11,40,0,0,1,0,0,14344,0,0,1
51,0,14,35,1,0,1,0,0,0,0,1,0
53,0,15,40,0,0,1,0,0,0,1887,1,1
53,1,12,37,1,0,1,0,0,0,0,1,0
68,1,9,32,0,0,0,0,0,0,0,0,0
46,1,13,45,1,0,1,0,0,0,0,0,0
32,0,7,40,0,1,0,1,0,0,0,1,0
42,0,13,40,0,0,0,1,0,0,0,1,0
28,0,9,40,0,0,0,1,0,0,0,0,0
67,0,12,50,0,1,1,0,0,0,0,1,0
23,0,10,50,0,0,0,0,0,0,0,0,0
27,0,6,40,0,0,0,1,0,0,0,0,0
65,0,9,25,0,0,0,1,0,0,0,1,0
22,0,13,50,0,1,0,0,0,0,0,0,0
27,0,10,30,0,0,0,1,0,0,0,0,0
30,0,7,40,0,0,1,0,0,0,0,0,0
44,1,13,65,0,0,0,0,1,0,0,0,0
35,0,13,40,0,0,1,0,0,0,0,1,0
27,0,9,40,0,0,0,0,1,0,0,1,0
36,0,13,40,1,0,0,0,1,0,0,0,0
42,0,10,45,1,0,1,0,0,0,0,1,0
32,0,10,34,0,0,0,0,1,0,0,0,0
53,0,2,45,0,0,0,1,0,0,0,1,0
41,1,10,40,0,0,1,0,0,0,0,0,0
65,1,4,31,0,0,0,0,1,0,1668,0,0
22,1,10,60,1,0,0,0,1,0,0,0,0
65,1,9,16,1,0,1,0,0,0,0,0,1
21,0,10,40,0,0,0,0,0,0,0,1,0
28,0,15,65,0,0,1,0,0,0,0,1,0
24,1,13,50,0,0,0,0,0,0,0,0,0
39,0,14,50,0,0,1,0,0,15024,0,1,1
52,0,13,40,0,0,1,0,0,0,0,1,1
18,1,9,12,0,0,0,0,1,0,0,0,0
62,1,6,40,0,0,1,0,0,0,0,0,0
28,0,6,80,0,1,0,0,0,0,0,0,0
41,1,13,40,0,0,0,0,1,0,0,0,0
28,0,5,35,0,0,0,1,0,6849,0,0,0
43,0,10,70,0,0,0,1,0,3103,0,1,1
61,0,13,40,1,0,1,0,0,0,0,1,1
26,1,14,10,0,0,1,0,0,0,0,0,0
34,0,13,40,0,0,1,0,0,0,0,0,0
21,0,9,20,1,0,1,0,0,0,0,0,0
60,1,9,20,0,0,1,0,0,0,0,0,0
28,0,9,35,0,0,0,0,0,0,0,1,0
32,0,11,70,0,1,0,1,0,7298,0,1,1
55,0,4,40,0,0,0,0,0,2105,0,1,0
51,0,9,40,0,0,0,1,0,0,0,1,0
48,0,7,56,0,0,0,1,0,0,0,1,0
37,1,9,40,0,0,1,0,0,1151,0,0,0
40,1,10,40,0,0,0,1,0,0,0,0,0
44,0,4,40,0,0,0,1,0,0,0,1,0
27,0,10,40,0,0,0,1,0,0,0,0,0
55,1,11,30,0,1,0,0,0,0,0,1,0
40,1,13,24,0,0,1,0,0,0,0,1,1
30,0,13,70,0,0,0,1,0,0,0,0,0
36,0,9,40,0,0,0,1,0,0,0,0,0
74,1,4,40,0,0,0,0,1,0,0,0,0
34,0,12,40,1,0,1,0,0,0,0,1,0
48,0,11,42,0,0,0,1,0,0,0,1,0
44,0,3,40,0,0,0,1,0,0,0,1,0
48,0,9,45,0,0,1,0,0,14084,0,0,1
25,0,9,65,0,0,0,0,1,0,0,0,0
33,1,13,40,0,0,1,0,0,0,0,1,0
49,1,13,40,0,0,1,0,0,0,0,0,1
75,1,9,20,0,0,0,0,0,0,0,0,0
33,0,13,30,0,1,1,0,0,0,1974,0,0
29,0,13,50,0,0,1,0,0,0,0,1,1
47,0,13,55,1,0,1,0,0,0,1977,1,1
33,0,9,44,0,0,0,1,0,0,0,0,0
65,0,15,48,0,0,0,1,0,0,0,0,1
17,0,6,15,0,0,0,1,0,0,0,0,0
58,0,13,40,0,0,0,1,0,0,0,0,1
55,1,10,40,0,0,1,0,0,0,0,0,0
37,0,10,48,0,1,0,0,0,0,0,0,0
60,0,9,45,0,0,0,1,0,0,0,1,0
25,0,9,45,0,0,0,1,0,0,0,1,0
34,1,9,40,0,0,1,0,0,0,0,0,0
20,0,10,20,0,0,0,0,0,0,0,0,0
26,0,13,72,0,0,1,0,0,0,0,1,0
34,1,9,40,0,0,0,1,0,0,0,0,0
48,0,13,40,1,0,1,0,0,0,0,0,0
34,0,9,40,0,0,0,1,0,0,0,0,0
31,0,10,40,0,1,0,0,0,0,0,0,0
25,1,11,42,0,0,1,0,0,0,0,0,0
20,0,10,15,0,0,0,0,0,0,0,0,0
38,1,15,50,0,0,1,0,0,0,0,1,1
69,1,14,40,0,0,1,0,0,0,0,0,0
27,1,9,40,1,0,0,0,0,0,0,0,0
32,0,10,40,0,0,1,0,0,0,0,0,0
65,1,9,40,0,0,1,0,0,2993,0,0,0
22,1,13,8,0,0,0,0,0,0,0,0,0
25,1,9,40,0,0,0,0,1,0,0,0,0
40,1,9,25,0,0,0,0,0,0,0,0,0
29,0,13,55,1,0,1,0,0,0,0,1,1
33,1,13,40,0,0,1,0,0,0,0,0,0
60,1,3,40,0,0,0,0,0,0,0,0,0
28,0,9,40,1,0,1,0,0,0,0,1,0
28,1,9,39,0,0,1,0,0,0,0,0,0
72,0,4,45,0,1,0,0,1,2290,0,1,0
35,0,13,48,0,0,0,0,0,7298,0,1,1
33,1,10,99,1,0,0,0,1,0,0,0,1
36,0,14,45,0,0,1,0,0,0,0,0,0
18,0,9,32,0,0,0,1,0,0,0,0,0
38,1,10,20,0,1,0,0,1,0,0,1,1
48,0,13,40,0,0,1,0,0,0,0,1,1
22,1,11,20,0,0,0,0,0,0,0,0,0
29,1,13,40,0,0,1,0,0,0,0,1,1
81,0,13,30,0,1,0,1,0,0,0,0,0
19,0,9,25,0,0,0,0,1,0,0,0,0
39,0,9,60,0,1,1,0,0,0,0,1,1
20,0,9,60,0,0,0,0,0,0,0,0,0
41,0,12,92,1,0,0,0,1,0,0,1,0
50,0,9,40,0,0,0,1,0,0,0,1,1
54,1,9,46,0,0,0,0,0,0,0,0,0
18,0,7,20,0,0,0,0,0,0,0,0,0
18,1,7,10,0,0,0,0,0,0,0,0,0
54,0,9,40,0,0,0,1,0,0,0,0,0
47,0,10,40,0,0,1,0,0,0,0,0,0
21,1,10,20,0,0,0,0,0,0,0,0,0
22,1,5,40,0,0,0,0,0,0,0,0,0
19,0,10,40,1,0,0,1,0,0,0,0,0
37,1,14,8,0,0,1,0,0,0,0,1,1
37,0,7,25,0,0,0,1,0,0,0,1,0
31,0,14,45,0,0,1,0,0,0,0,1,1
31,0,9,50,0,1,0,1,0,0,0,0,0
60,0,9,50,0,0,1,0,0,0,0,1,0
43,0,13,40,0,0,0,1,0,0,0,0,0
65,1,9,10,0,0,0,0,1,0,0,0,0
33,0,14,40,1,0,1,0,0,0,0,0,0
32,0,9,40,0,0,0,0,0,0,0,1,0
36,1,9,40,0,0,0,0,1,0,0,0,0
53,0,10,50,0,0,1,0,0,0,0,1,1
50,0,9,40,0,0,0,1,0,0,0,0,0
23,0,7,30,0,0,0,1,0,0,0,0,0
60,1,10,38,0,0,1,0,0,0,0,0,0
32,1,14,40,0,0,1,0,0,0,1741,0,0
36,0,14,43,0,0,1,0,0,0,0,1,1
20,0,10,40,0,0,1,0,0,0,0,0,0
39,1,9,40,0,0,1,0,0,0,0,0,0
35,0,9,24,0,0,0,0,0,0,0,0,0
29,1,9,30,0,0,1,0,0,0,0,0,0
52,1,13,25,0,0,0,0,0,0,0,0,0
41,1,9,40,0,0,0,0,0,0,0,0,0
28,0,13,50,0,0,1,0,0,0,0,1,1
52,1,13,8,0,0,0,0,0,0,2205,0,0
40,1,11,40,0,0,1,0,0,0,0,0,0
40,0,13,50,0,0,1,0,0,0,0,1,0
22,0,9,18,0,0,0,0,1,0,0,0,0
69,1,9,8,0,0,1,0,0,0,0,0,0
28,1,10,38,0,0,1,0,0,0,0,0,0
57,1,9,44,0,0,0,1,0,0,1980,0,0
54,0,9,40,1,0,1,0,0,5178,0,1,1
41,0,13,40,1,0,0,0,0,0,0,1,0
28,1,9,40,0,0,1,0,0,0,0,0,0
39,0,9,40,0,0,0,1,0,0,0,1,0
39,0,9,42,0,1,1,0,0,3137,0,1,0
57,0,10,45,1,0,1,0,0,7688,0,1,1
18,0,9,15,0,0,0,0,0,0,0,0,0
53,0,7,40,0,0,0,1,0,0,0,1,0
44,1,9,40,0,0,0,0,0,0,0,0,0
28,0,3,40,0,0,0,1,0,0,0,0,0
61,0,5,40,0,0,0,1,0,0,2051,1,0
45,0,10,40,0,0,0,1,0,0,0,1,0
52,0,9,60,0,1,0,0,0,0,0,1,0
57,0,9,40,0,0,0,0,0,0,0,1,1
40,1,9,40,0,0,1,0,0,0,0,0,0
72,0,15,35,0,1,1,0,0,0,2377,1,1
23,1,13,20,0,0,0,0,0,0,0,0,0
46,1,9,36,0,0,0,0,0,0,0,0,0
51,1,9,20,0,0,0,1,0,0,0,0,0
46,0,10,40,0,0,1,0,0,0,0,1,1
43,1,12,40,0,0,0,1,0,0,0,0,0
42,0,13,40,0,0,1,0,0,0,0,1,1
53,0,10,40,1,0,1,0,0,0,0,1,1
31,1,9,40,0,0,0,0,0,0,0,0,0
35,0,13,45,0,0,0,0,0,15024,0,1,1
59,1,9,40,0,0,0,0,0,0,0,0,0
38,0,9,40,0,0,0,1,0,0,0,1,0
19,1,10,20,0,0,1,0,0,0,0,0,0
25,0,14,45,0,0,1,0,0,0,0,0,0
26,0,9,40,0,0,0,1,0,0,0,1,0
51,0,13,40,1,0,1,0,0,0,0,1,0
28,0,13,30,0,0,0,0,0,0,0,0,0
33,1,9,30,0,0,0,0,1,0,0,1,0
25,0,9,40,0,0,0,1,0,2174,0,0,0
23,0,11,40,0,0,0,0,0,0,0,0,0
35,0,11,40,1,0,0,1,0,0,0,0,0
41,0,10,45,0,0,0,1,0,0,0,1,0
43,0,13,35,0,1,0,0,0,0,0,0,0
49,0,15,40,0,1,1,0,0,0,0,1,1
45,0,15,50,0,0,1,0,0,99999,0,1,1
49,0,13,40,1,0,1,0,0,0,0,1,1
38,1,14,40,0,0,1,0,0,0,0,0,0
39,0,9,45,0,0,1,0,0,7688,0,1,1
39,0,15,31,0,1,1,0,0,0,0,1,1
26,1,6,40,0,0,0,0,1,0,0,0,0
17,0,6,12,0,0,0,1,0,0,0,0,0
26,0,9,40,1,0,1,0,0,0,0,0,0
71,1,9,3,1,0,1,0,0,0,0,0,0
27,0,10,42,0,0,0,0,0,0,0,0,0
34,0,10,40,0,0,0,1,0,0,0,0,0
35,0,9,38,1,0,0,0,0,0,0,0,0
36,0,9,40,0,1,0,1,0,0,0,1,0
39,0,9,40,0,0,0,1,0,0,0,1,1
41,0,9,40,1,0,0,0,1,1506,0,0,0
47,0,13,40,0,0,1,0,0,0,0,1,1
36,0,9,50,0,0,1,0,0,0,0,1,0
43,0,9,35,0,1,0,1,0,0,0,1,0
39,0,10,50,0,0,1,0,0,0,0,1,1
35,1,9,40,0,0,1,0,0,0,0,0,0
22,0,13,18,0,0,1,0,0,0,0,0,0
45,0,14,50,0,0,1,0,0,0,1902,1,1
33,0,10,60,0,0,0,1,0,0,0,0,0
21,0,9,40,1,0,1,0,0,0,0,0,0
37,1,12,40,1,0,1,0,0,0,0,0,0
30,0,9,80,0,1,0,0,0,0,0,0,0
47,0,9,40,1,0,0,0,1,0,0,1,0
45,0,13,40,0,0,0,0,1,0,0,1,0
25,1,10,25,0,0,1,0,0,0,0,0,0
47,0,10,45,0,1,0,0,0,0,0,1,1
68,0,10,40,0,1,1,0,0,0,0,0,0
27,0,9,40,0,0,1,0,0,0,2444,0,1
42,0,3,40,0,0,0,1,0,3103,0,1,1
36,1,9,40,0,0,0,0,0,0,0,0,0
28,0,13,50,0,0,1,0,0,0,1564,0,1
61,0,3,40,0,0,0,1,0,2290,0,1,0
33,1,9,40,0,0,0,0,1,0,0,0,0
23,1,9,45,0,0,1,0,0,0,0,0,0
40,0,9,40,0,0,0,1,0,0,0,1,0
25,1,10,40,0,0,1,0,0,0,0,0,0
45,0,9,60,0,0,0,0,0,0,0,1,0
23,0,9,40,0,0,0,1,0,0,0,0,0
30,0,13,50,0,0,1,0,0,0,0,0,0
33,1,10,40,1,0,1,0,0,0,0,0,0
21,0,9,40,0,0,0,1,0,0,0,0,0
28,0,5,40,0,0,0,1,0,0,0,1,0
42,1,9,60,0,0,0,0,1,0,0,0,0
43,0,10,84,1,0,0,1,0,0,0,1,0
50,0,13,40,0,0,0,0,0,7688,0,1,1
48,0,10,50,0,0,1,0,0,0,0,0,0
49,0,10,46,0,0,1,0,0,0,0,1,1
28,1,13,50,0,0,1,0,0,0,1408,0,0
36,0,13,40,0,0,0,0,0,0,1902,1,1
28,0,10,50,1,0,0,0,1,0,0,1,0
61,0,15,40,0,1,1,0,0,99999,0,1,1
25,0,10,40,1,0,0,0,1,0,0,1,0
48,1,5,40,0,0,0,0,1,0,0,0,0
36,0,10,40,0,0,0,1,0,0,0,1,1
46,0,9,45,0,0,0,1,0,0,0,1,0
25,0,9,40,0,0,0,1,0,0,0,0,0
36,1,9,40,0,0,0,0,0,0,0,0,0
45,0,3,40,0,0,0,1,0,0,0,0,0
18,1,7,21,0,0,0,0,1,0,0,0,0
28,0,10,35,0,0,0,1,0,0,0,0,0
39,0,9,50,0,0,0,0,0,7298,0,1,1
33,0,13,50,0,0,1,0,0,0,0,1,1
28,1,10,40,1,0,1,0,0,0,0,0,0
48,0,10,48,0,0,0,1,0,15020,0,0,1
21,0,9,50,0,0,0,1,0,0,0,0,0
26,0,10,40,1,0,1,0,0,0,0,0,0
40,0,13,40,0,0,1,0,0,0,0,0,0
63,0,14,45,0,0,1,0,0,5013,0,1,0
45,0,14,50,0,0,0,0,0,0,0,1,1
22,0,10,40,0,0,1,0,0,0,0,0,0
52,0,9,44,0,1,0,1,0,0,0,0,0
57,1,9,40,0,1,0,0,1,15024,0,1,1
38,0,14,40,0,0,1,0,0,0,0,1,0
46,0,13,45,0,1,0,0,0,0,1977,1,1
52,1,14,40,0,0,1,0,0,0,2547,0,1
55,0,15,55,0,1,1,0,0,0,0,1,0
21,0,10,40,0,0,0,0,0,0,0,0,0
30,0,9,50,0,0,0,0,0,0,0,1,0
17,1,8,15,0,0,0,0,0,0,0,0,0
57,0,9,45,0,0,1,0,0,0,0,1,1
30,1,10,40,0,0,1,0,0,0,0,0,0
48,0,10,50,0,1,0,1,0,0,0,1,0
24,0,9,50,0,0,0,1,0,0,0,0,0
45,1,6,40,0,0,0,0,0,0,0,0,0
40,0,9,40,0,0,0,1,0,0,0,1,0
34,1,9,20,1,0,0,0,1,0,0,0,0
35,0,14,40,0,0,0,0,1,0,0,0,0
24,1,13,40,0,0,1,0,0,0,0,0,0
47,0,14,37,1,0,1,0,0,0,0,1,1
21,1,9,25,0,0,0,0,1,0,0,0,0
30,0,12,40,0,0,0,0,0,0,0,0,0
52,0,9,50,0,0,0,1,0,0,0,1,0
37,0,9,47,0,0,0,0,0,0,0,0,0
24,0,11,30,0,0,0,0,0,0,0,0,0
41,0,10,40,0,0,0,1,0,0,0,1,1
61,0,13,40,0,0,1,0,0,0,1902,1,1
37,0,9,40,0,0,0,1,0,0,2002,1,0
39,0,9,60,0,0,0,1,0,0,0,0,0
28,0,12,45,1,0,0,0,1,0,0,1,1
24,0,13,20,0,1,1,0,0,0,0,0,0
29,0,10,55,0,0,1,0,0,0,0,1,0
61,0,12,40,0,0,1,0,0,0,0,0,0
38,0,13,40,0,0,0,1,0,0,0,1,1
56,0,16,65,0,0,1,0,0,7688,0,1,1
28,0,10,60,0,0,0,0,1,0,0,0,0
24,1,9,30,0,0,0,0,0,0,0,0,0
35,0,13,50,0,0,1,0,0,15024,0,1,1
31,0,10,43,0,0,0,0,0,0,0,1,0
39,0,10,55,0,0,0,0,0,0,0,1,1
35,1,7,6,0,0,0,0,0,0,0,0,0
20,1,9,35,0,0,0,0,1,0,0,0,0
25,1,9,40,0,0,1,0,0,0,0,0,0
23,0,13,25,0,0,1,0,0,0,0,0,0
37,0,13,40,0,0,1,0,0,0,0,1,1
47,0,9,40,0,0,0,1,0,0,0,1,1
36,1,13,40,0,0,0,0,0,0,0,0,0
34,1,9,40,1,0,1,0,0,0,0,0,0
35,0,9,60,0,1,0,1,0,0,0,0,0
85,0,13,40,0,1,1,0,0,0,0,0,1
71,0,13,30,0,1,0,0,0,20051,0,1,1
23,1,9,40,0,0,1,0,0,0,0,0,0
39,0,14,48,1,0,1,0,0,0,0,1,1
77,0,9,35,0,1,0,0,1,0,0,1,1
20,1,10,20,0,0,1,0,0,0,0,0,0
40,1,10,40,0,0,0,0,0,0,0,0,0
34,0,13,60,0,0,1,0,0,15024,0,1,1
33,0,9,55,0,0,0,1,0,5178,0,1,1
34,0,13,60,0,1,0,0,0,0,0,1,0
36,1,9,40,0,0,1,0,0,3325,0,0,0
36,0,7,40,0,0,1,0,0,0,0,1,0
32,0,12,70,1,0,1,0,0,0,2057,1,0
26,0,13,43,1,0,0,0,1,0,0,1,0
37,0,14,40,1,0,1,0,0,0,0,1,0
42,0,13,45,0,0,0,0,0,5178,0,1,1
38,0,9,45,0,0,0,1,0,0,0,1,1
48,0,6,40,0,0,0,1,0,0,0,1,0
23,0,10,40,0,0,0,1,0,0,0,0,0
37,0,9,50,0,0,0,0,0,0,0,1,0
38,0,13,35,0,0,1,0,0,7688,0,1,1
33,0,10,45,0,0,0,1,0,0,0,0,0
26,1,7,40,0,0,0,0,1,0,0,0,0
25,1,13,40,0,0,0,0,1,0,0,1,0
61,1,6,40,0,0,0,1,0,0,2001,0,0
44,0,13,50,0,1,0,0,0,0,0,1,0
65,0,13,35,0,1,1,0,0,9386,0,1,1
23,1,10,38,0,0,0,0,0,0,0,0,0
67,1,6,12,1,0,0,0,1,0,0,0,0
37,1,9,40,0,0,1,0,0,0,0,0,0
48,0,15,70,0,0,1,0,0,0,1977,1,1
35,0,9,40,1,0,1,0,0,0,0,0,0
48,1,13,40,0,0,1,0,0,0,0,0,0
50,0,10,50,0,0,0,0,0,0,0,1,0
36,0,12,40,0,0,1,0,0,0,0,1,1
20,1,10,35,0,0,0,0,0,0,0,0,0
32,0,9,30,0,0,0,0,0,0,0,1,0
18,1,7,10,0,0,1,0,0,0,0,0,0
36,0,9,40,0,0,0,1,0,0,0,1,1
50,0,14,55,0,0,1,0,0,0,0,1,1
24,0,10,60,0,0,0,0,0,7298,0,1,1
43,1,13,20,0,0,0,0,0,0,0,0,0
27,0,10,40,0,0,0,0,0,0,0,0,0
17,1,6,30,0,0,0,0,0,0,0,0,0
29,0,13,45,0,0,1,0,0,0,1977,1,1
19,0,10,25,0,0,0,0,1,0,0,0,0
38,0,11,50,0,0,0,0,0,0,0,1,1
64,0,6,50,0,0,0,1,0,0,0,1,0
31,0,10,40,0,1,0,1,0,4650,0,0,0
30,0,11,40,0,0,0,1,0,0,0,0,0
30,1,13,40,0,0,1,0,0,0,0,1,1
33,0,13,40,0,0,1,0,0,15024,0,1,1
59,1,10,40,0,0,0,0,1,0,0,0,0
40,0,14,50,0,0,1,0,0,0,0,1,0
27,1,10,40,0,0,1,0,0,4865,0,0,0
34,0,13,45,0,0,1,0,0,0,0,1,0
27,0,10,50,0,0,0,1,0,0,0,1,0
23,1,10,35,0,0,0,0,0,0,0,0,0
41,0,14,40,1,0,1,0,0,0,0,0,0
36,0,9,40,0,0,0,0,1,0,0,1,0
25,0,10,20,0,0,1,0,0,0,0,0,0
33,0,13,55,0,0,1,0,0,0,0,1,1
26,0,13,60,0,1,0,0,0,0,0,0,0
42,0,11,40,0,0,1,0,0,0,0,1,0
25,0,10,40,0,0,0,1,0,0,0,0,0
45,0,9,40,0,0,1,0,0,3103,0,1,1
59,1,9,37,0,0,0,0,1,0,0,0,0
26,0,13,40,0,0,0,0,0,0,0,1,1
20,1,10,40,0,0,1,0,0,0,0,0,0
53,0,15,40,0,1,1,0,0,0,0,1,1
32,0,9,40,1,0,0,1,0,0,0,0,0
22,0,9,35,0,0,0,1,0,0,0,0,0
53,0,13,45,0,0,0,0,0,0,0,0,0
47,1,10,40,0,0,1,0,0,0,0,0,0
21,1,1,40,0,0,0,0,0,0,0,1,0
17,1,6,15,0,0,0,1,0,0,0,0,0
48,0,10,40,0,0,1,0,0,0,0,1,1
32,1,11,7,0,1,0,0,0,0,0,0,0
58,0,9,40,0,0,0,1,0,0,0,1,1
72,0,2,36,0,0,0,0,1,0,0,1,0
45,0,14,38,0,0,1,0,0,0,0,0,0
41,0,9,40,0,0,0,1,0,0,0,1,0
66,0,9,42,0,1,1,0,0,0,0,1,1
34,1,14,50,0,0,1,0,0,0,0,0,1
33,1,9,40,0,0,0,1,0,0,0,0,0
